Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Dimensions,Manufacturer
https://amazon.in/Elegant-Leatherette-Waterproof-Backpack-Business/dp/B0C4GVCM3Y/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1692657815&sprefix=ba%2Caps%2C283&sr=8-177,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹899,4.0 out of 5 stars,7 ratings,"   Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.    Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.    Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.    Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacks    Waterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain    
",Sports-Classic-Blk/Grn,33 x 33 x 48 cm; 500 Grams,B0C4GVCM3Y
https://amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1692657815&sprefix=ba%2Caps%2C283&sr=8-178,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"₹1,794",4.4 out of 5 stars,"1,121 ratings","   Care Instructions: Hand Wash Only    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Expandable StorageIntuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Load Stabilizing Adjustable Sternum Strap : Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Padded Velcro'ed Sleeve fits upto 15.6"" Laptop : Padded Base    Outer material type: Polyester    
",B097KDRZ67,33 x 26 x 53 cm; 950 Grams,Gear
https://amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692657815&sprefix=ba%2Caps%2C283&sr=8-179,URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,₹579,3.9 out of 5 stars,502 ratings,"   Care Instructions: Hand Wash Only    Age Range Description: Adult <br>    Pattern Name: Solid <br>    Warranty Description: 12 Month Manufacturing Defects Only <br>    Style Name: Casual <br>    Material Type: Polyester <br>    
",UC-10008-SCHOOL-BAG,25 x 25 x 4 cm; 690 Grams,B09GYGCK54
https://amazon.in/BEAUTY-GIRLS-HOTSHOT-Platinum-Waterproof/dp/B09JZPN4DW/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692657815&sprefix=ba%2Caps%2C283&sr=8-180,BEAUTY GIRLS BY HOTSHOT || Platinum Series || Limited Edition ||Bag for Girls and Women Waterproof School Bag,₹469,3.7 out of 5 stars,87 ratings,"   Fit Type: Regular    Strap Type: Shoulder Strap<br>    Closure Type: Zipper Snap<br>    Compartment Description: Up To 13 Inches<br>    Pattern Name: Solid<br>    Style Name: Daypack Backpacks; Age Range Description: Adult; Warranty Description: 1 Year<br>    
",SHRI SALASAR ENTERPRISES,No,21 October 2021
https://amazon.in/sspa/click?ie=UTF8&spc=MTozNTY4NTMxNjE3NTUwNTk3OjE2OTI2NTc4MTU6c3BfYnRmOjIwMDkwNjY0ODg2MDk4OjowOjo&url=%2FXForce-Plaza-Backpack-Interface-Breakers%2Fdp%2FB0BKWX4NMD%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"XForce Plaza Bangtan Boys KPOP Casual Backpack,USB and Audio Cable Interface Breakers Suitable for Students Laptop Backpack","₹1,299",3.9 out of 5 stars,22 ratings,"   Care Instructions: Machine Wash    Material: Made of high-density Oxford cloth, which has strong waterproof splash, which can ensure the safety of internal items in the event of an accident.    Our backpack includes a main bag, 3 front pockets with zippers and 2 side pockets. There is a special laptop pocket in the main pocket, two pockets can be used to store documents and two pencil pockets. These pockets keep your belongings organized and you can easily find what you need.    Adopt double zipper design, feel comfortable. Adjustable shoulder padded straps for carrying comfort    Size:29cm(L) x 16cm(W) x 46cm(H) / 11.4'' x 6.3'' x 18.1''.    Package includes: 1 x Backpack, 1x Interface Cable,1 X USB Cable. Please note that it does not include a portable charger.    
",XFBB,16 x 29 x 46 cm; 680 Grams,B0BKWX4NMD
https://amazon.in/sspa/click?ie=UTF8&spc=MTozNTY4NTMxNjE3NTUwNTk3OjE2OTI2NTc4MTU6c3BfYnRmOjIwMTA1NDUxODUxNDk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR179L65%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657815%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","₹1,900",4.5 out of 5 stars,78 ratings,"   Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material    Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty    
",B0BR179L65,15 x 27.5 x 47 cm; 497 Grams,Acefour Accessories Pvt. Ltd.
https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjQ1Mzg3NTM2ODg5NTk3OjE2OTI2NTc5MjM6c3BfYXRmX25leHQ6MzAwMDIwMjE1NDM1NzMyOjowOjo&url=%2FLuckys-46x33x15-College-Backpack-Geometric%2Fdp%2FB0C96R6F2Q%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657923%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Luckys Crater 46x33x15 cms Casual Laptop School College Backpack for men and women Trendy Backpack 32 Ltrs (Geometric),₹599,,,"   Dimensions : 45 x 33 x 15 Centimeters    Laptop Compartment & Trendy Design    Comfortable & Versatile to Wear    Multiple Compartments & Durable Construction    Latest Unique design    
",PWLCKCLCRTBCP,15 x 33 x 45 cm; 350 Grams,B0C96R6F2Q
https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjQ1Mzg3NTM2ODg5NTk3OjE2OTI2NTc5MjM6c3BfYXRmX25leHQ6MjAxMjk1ODY4NjUyOTg6OjA6Og&url=%2FBLUFIN-Unisex-Laptop-Backpack-Large%2Fdp%2FB09TRZ9CL2%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657923%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"BLUFIN Unisex Laptop Backpack (Large, 45 L, Grey)",₹699,3.7 out of 5 stars,25 ratings,"   Care Instructions: Hand Wash Only    school bag<br><br>    backpack<br><br>    college bag<br><br>    Style Name: Casual; Water Resistance Level: Water Resistant; Strap Type: Cross-Body; Closure Type: Zipper; Age Range Description: Big Kid; Special Features: Laptop Compartment; Pattern Name: Solid<br>    <br>    
",backpack-1,22.86 x 33 x 45.72 cm; 400 Grams,B09TRZ9CL2
https://amazon.in/BEAUTY-GIRLS-HOTSHOT-Platinum-Waterproof/dp/B09JZPN4DW/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-179,BEAUTY GIRLS BY HOTSHOT || Platinum Series || Limited Edition ||Bag for Girls and Women Waterproof School Bag,₹469,3.7 out of 5 stars,87 ratings,"   Fit Type: Regular    Strap Type: Shoulder Strap<br>    Closure Type: Zipper Snap<br>    Compartment Description: Up To 13 Inches<br>    Pattern Name: Solid<br>    Style Name: Daypack Backpacks; Age Range Description: Adult; Warranty Description: 1 Year<br>    
",SHRI SALASAR ENTERPRISES,No,21 October 2021
https://amazon.in/Waterproof-Backpack-College-Business-Dimensions/dp/B0BW95MXRJ/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-180,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),₹486,4.6 out of 5 stars,3 ratings,"   Colour- Black; Material- Polyester    Pattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: Zipper    Strap Type: Adjustable; Compartment Description: Up To 16 Inches; Water Resistance Level: Water Resistant    Strap Type: Shoulder Strap; Age Range Description: Adult    
",DORI,42 x 30 x 17 cm,B0BW95MXRJ
https://amazon.in/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-181,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour","₹1,004",3.0 out of 5 stars,4 ratings,"   Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Weight: 596 g, Dimensions: 48 x 33 x 23 cm Warranty: 12 months    · 3 Super Spacious Compartment: Multiple compartments ensuring better organization. Store anything to everything. It can fit plenty! · Laptop Sleeve: Ensure that your laptop is stored separately and Securely! · Multi-level Organizer: Keep every single item separately in an arranged manner. · 1 side pocket: For holding water bottle, clipping pens or pencil or storing other items. · 1 Front Pocket: Easily accessible pocket to keep all your essentials such as wallet, ticket, cosmetics.    Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load even after keeping the laptop inside.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of laptop, journals, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who do not want to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.    
",B097PGGTNJ,23 x 33 x 48 cm; 1 Grams,Safari
https://amazon.in/Elegant-Leatherette-Waterproof-Backpack-Business/dp/B0C4GVCM3Y/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-182,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹899,4.0 out of 5 stars,7 ratings,"   Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.    Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.    Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.    Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacks    Waterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain    
",Sports-Classic-Blk/Grn,33 x 33 x 48 cm; 500 Grams,B0C4GVCM3Y
https://amazon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-183,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.4 out of 5 stars,121 ratings,"   Care Instructions: Wipe with Damp Cloth    Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.    USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.    Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.    Dimension: 45 CM (L) x 30 CM (W) x 13 CM (D). Storage Capacity: 18L. Weight: 600 Grams.    Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects    
",B0BYSZ3TKW,13 x 30 x 45 cm; 450 Grams,FUR JADEN
https://amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVNBCX5/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-184,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹699,3.8 out of 5 stars,630 ratings,"   MULTI-FUNCTION COMPARTMENT: HALF MOON laptop bag for men features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.    DURABLE MATERIAL: The Laptop bag for men / backpack for men has superior quality durable eco-friendly waterproof and anti-scratch polyester and this office bag for men / Laptop backpacks for men features a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities.    COMFORTABLE DESIGN IN LAPTOP BAG FOR MEN: Our backpack for men’s ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the college bags for men comfortable to wear even when loaded with all your gear; Compact: The backpack for men / college bags for men has a roomy three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.    SIZE OF LAPTOP BAG FOR MEN:18*13*10 inch(L*W*H), Capacity: The office bag for men has capacity of 35L which is bigger than others of the same style. Good size for school, camping, travel, shopping, hiking, climbing, vintage backpack for men and office bag for women.    OTHER FEATURES OF OFFICE BAG FOR MEN: The office bag for men and office bag for women has laptop compartment, Internal Organiser (Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.    
",B0BLVNBCX5,45 x 33 x 25 cm; 450 Grams,Half_Moon (AB Amazing Bags)
https://amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-185,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"₹1,794",4.4 out of 5 stars,"1,121 ratings","   Care Instructions: Hand Wash Only    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Expandable StorageIntuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Load Stabilizing Adjustable Sternum Strap : Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Padded Velcro'ed Sleeve fits upto 15.6"" Laptop : Padded Base    Outer material type: Polyester    
",B097KDRZ67,33 x 26 x 53 cm; 950 Grams,Gear
https://amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1692657923&sprefix=ba%2Caps%2C283&sr=8-186,URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,₹579,3.9 out of 5 stars,502 ratings,"   Care Instructions: Hand Wash Only    Age Range Description: Adult <br>    Pattern Name: Solid <br>    Warranty Description: 12 Month Manufacturing Defects Only <br>    Style Name: Casual <br>    Material Type: Polyester <br>    
",UC-10008-SCHOOL-BAG,25 x 25 x 4 cm; 690 Grams,B09GYGCK54
